User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category,Purchase
1000169,P00316742,M,26-35,7,B,3,0,4,2750
1000169,P00285742,M,26-35,7,B,3,0,8,8015
1000169,P00193542,M,26-35,7,B,3,0,1,19252
1000169,P00329342,M,26-35,7,B,3,0,5,5446
1000169,P00048142,M,26-35,7,B,3,0,1,15800
1000169,P00042942,M,26-35,7,B,3,0,1,15851
1000169,P00241242,M,26-35,7,B,3,0,1,15402
1000169,P00250542,M,26-35,7,B,3,0,4,1454
1000170,P00111142,M,26-35,11,C,1,1,1,19696
1000170,P00113342,M,26-35,11,C,1,1,1,15745
1000171,P00100442,F,51-55,17,B,1,1,2,16018
1000172,P00346542,M,26-35,3,C,2,0,10,14070
1000173,P00084642,M,26-35,0,B,1,1,13,759
1000173,P00279142,M,26-35,0,B,1,1,7,16590
1000173,P00028842,M,26-35,0,B,1,1,6,20537
1000173,P00256542,M,26-35,0,B,1,1,6,12662
1000173,P00272042,M,26-35,0,B,1,1,8,9960
1000173,P00057642,M,26-35,0,B,1,1,1,15351
1000173,P00126142,M,26-35,0,B,1,1,8,10013
1000173,P00348542,M,26-35,0,B,1,1,1,11598
1000173,P00304442,M,26-35,0,B,1,1,1,11563
1000173,P00370242,M,26-35,0,B,1,1,5,7184
1000173,P00310242,M,26-35,0,B,1,1,7,12739
1000173,P00350542,M,26-35,0,B,1,1,8,6085
1000173,P00318942,M,26-35,0,B,1,1,8,5909
1000173,P00323742,M,26-35,0,B,1,1,8,9786
1000173,P00150142,M,26-35,0,B,1,1,8,10074
1000173,P00062742,M,26-35,0,B,1,1,8,8051
1000173,P00367042,M,26-35,0,B,1,1,8,8062
1000173,P00070042,M,26-35,0,B,1,1,1,7861
1000173,P00129642,M,26-35,0,B,1,1,5,5173
1000173,P00211942,M,26-35,0,B,1,1,8,9825
1000173,P00213742,M,26-35,0,B,1,1,8,10064
1000173,P00252842,M,26-35,0,B,1,1,8,9845
1000173,P00341342,M,26-35,0,B,1,1,1,19472
1000173,P00117342,M,26-35,0,B,1,1,1,11693
1000173,P00050242,M,26-35,0,B,1,1,8,8053
1000173,P00039942,M,26-35,0,B,1,1,8,6078
1000173,P00044342,M,26-35,0,B,1,1,8,5962
1000174,P00062842,M,26-35,16,C,2,0,1,15828
1000174,P00332242,M,26-35,16,C,2,0,1,15864
1000174,P00112542,M,26-35,16,C,2,0,1,15864
1000174,P00113342,M,26-35,16,C,2,0,1,19396
1000174,P00145042,M,26-35,16,C,2,0,1,11457
1000174,P00090942,M,26-35,16,C,2,0,1,11823
1000174,P00048142,M,26-35,16,C,2,0,1,15267
1000175,P00302742,F,26-35,2,B,1,0,8,9805
1000175,P00286842,F,26-35,2,B,1,0,5,8766
1000175,P00102342,F,26-35,2,B,1,0,8,7918
1000175,P00274942,F,26-35,2,B,1,0,8,9995
1000175,P00104542,F,26-35,2,B,1,0,8,8113
1000175,P00360042,F,26-35,2,B,1,0,8,9749
1000175,P00085542,F,26-35,2,B,1,0,5,6919
1000175,P00307642,F,26-35,2,B,1,0,5,1772
1000175,P00052842,F,26-35,2,B,1,0,10,23341
1000175,P00057542,F,26-35,2,B,1,0,3,10604
1000175,P00064042,F,26-35,2,B,1,0,3,10681
1000175,P00112142,F,26-35,2,B,1,0,1,19442
1000175,P00119142,F,26-35,2,B,1,0,3,8323
1000176,P00282842,F,18-25,3,C,1,0,5,5202
1000177,P00112142,M,51-55,1,B,3,1,1,19108
1000177,P00032842,M,51-55,1,B,3,1,8,9828
1000177,P00084442,M,51-55,1,B,3,1,13,776
1000177,P00112542,M,51-55,1,B,3,1,1,11595
1000178,P00102542,M,55+,17,A,2,1,8,7900
1000178,P00273442,M,55+,17,A,2,1,12,1381
1000178,P00281542,M,55+,17,A,2,1,5,7187
1000178,P00367542,M,55+,17,A,2,1,5,5457
1000179,P00253042,M,26-35,0,A,1,0,8,6147
1000179,P00105142,M,26-35,0,A,1,0,1,11687
1000180,P00317842,M,46-50,12,C,4+,0,8,6086
1000180,P00337942,M,46-50,12,C,4+,0,5,5444
1000181,P00274942,M,18-25,17,C,1,0,8,9820
1000181,P00021742,M,18-25,17,C,1,0,5,8614
1000181,P00034042,M,18-25,17,C,1,0,1,15825
1000181,P00113142,M,18-25,17,C,1,0,1,19050
1000181,P00346942,M,18-25,17,C,1,0,1,11763
1000181,P00221942,M,18-25,17,C,1,0,1,11639
1000181,P00035842,M,18-25,17,C,1,0,5,7090
1000181,P00000142,M,18-25,17,C,1,0,3,5396
1000181,P00284642,M,18-25,17,C,1,0,5,3454
1000181,P00313342,M,18-25,17,C,1,0,5,6906
1000181,P00288342,M,18-25,17,C,1,0,8,9979
1000181,P00115542,M,18-25,17,C,1,0,8,7938
1000181,P00003642,M,18-25,17,C,1,0,8,8141
1000182,P00370242,M,18-25,4,C,0,0,5,8576
1000182,P00000142,M,18-25,4,C,0,0,3,13301
1000182,P00289942,M,18-25,4,C,0,0,3,11048
1000182,P00161442,M,18-25,4,C,0,0,5,5359
1000182,P00321942,M,18-25,4,C,0,0,5,8862
1000182,P00028842,M,18-25,4,C,0,0,6,16234
1000183,P00100142,F,46-50,1,B,1,1,10,14334
1000183,P00039942,F,46-50,1,B,1,1,8,9941
1000183,P00057542,F,46-50,1,B,1,1,3,13275
1000183,P00313542,F,46-50,1,B,1,1,5,8690
1000183,P00117442,F,46-50,1,B,1,1,5,6916
1000183,P00120142,F,46-50,1,B,1,1,5,8788
1000183,P00129742,F,46-50,1,B,1,1,5,7142
1000184,P00068042,F,26-35,0,C,4+,1,3,7954
1000184,P00339542,F,26-35,0,C,4+,1,1,15466
1000184,P00003442,F,26-35,0,C,4+,1,4,3427
1000184,P00189842,F,26-35,0,C,4+,1,3,13601
1000185,P00182742,M,46-50,0,C,0,0,1,15327
1000185,P00147942,M,46-50,0,C,0,0,1,15780
1000185,P00020342,M,46-50,0,C,0,0,1,8200
1000186,P00111142,M,18-25,5,C,0,0,1,19452
1000186,P00172842,M,18-25,5,C,0,0,3,10834
1000186,P00262242,M,18-25,5,C,0,0,1,15614
1000187,P00317942,F,46-50,1,B,1,0,8,8127
1000187,P00158142,F,46-50,1,B,1,0,8,9776
1000187,P00002142,F,46-50,1,B,1,0,1,15560
1000187,P00247742,F,46-50,1,B,1,0,8,10055
1000187,P00092642,F,46-50,1,B,1,0,5,5232
1000187,P00051142,F,46-50,1,B,1,0,8,5832
1000187,P00005642,F,46-50,1,B,1,0,8,9912
1000187,P00102242,F,46-50,1,B,1,0,8,7801
1000187,P00283242,F,46-50,1,B,1,0,5,7031
1000187,P00017742,F,46-50,1,B,1,0,8,8053
1000187,P00309542,F,46-50,1,B,1,0,5,7039
1000187,P00247642,F,46-50,1,B,1,0,7,20771
1000187,P0009942,F,46-50,1,B,1,0,5,7052
1000187,P00155742,F,46-50,1,B,1,0,8,10075
1000187,P00250842,F,46-50,1,B,1,0,8,8000
1000187,P00152442,F,46-50,1,B,1,0,8,7876
1000187,P00234842,F,46-50,1,B,1,0,5,7036
1000187,P00283942,F,46-50,1,B,1,0,5,8897
1000187,P00211142,F,46-50,1,B,1,0,5,6911
1000187,P00023642,F,46-50,1,B,1,0,8,7879
1000187,P00161442,F,46-50,1,B,1,0,5,6907
1000188,P00255842,M,55+,16,C,2,0,16,12379
1000188,P00307542,M,55+,16,C,2,0,1,11916
1000188,P00250642,M,55+,16,C,2,0,11,4678
1000188,P00284042,M,55+,16,C,2,0,8,8022
1000190,P00238442,M,26-35,17,A,1,0,6,12235
1000190,P00125342,M,26-35,17,A,1,0,11,4508
1000190,P00367242,M,26-35,17,A,1,0,11,4686
1000190,P00059742,M,26-35,17,A,1,0,1,11823
1000191,P00158542,M,18-25,4,C,1,1,5,8861
1000192,P00208742,M,18-25,1,B,2,0,1,12001
1000192,P00270242,M,18-25,1,B,2,0,8,10012
1000192,P00111142,M,18-25,1,B,2,0,1,15294
1000192,P0095142,M,18-25,1,B,2,0,2,6727
1000192,P00023142,M,18-25,1,B,2,0,5,3713
1000192,P00151742,M,18-25,1,B,2,0,8,6015
1000192,P00061142,M,18-25,1,B,2,0,8,7918
1000192,P00159542,M,18-25,1,B,2,0,10,9565
1000192,P00127842,M,18-25,1,B,2,0,1,11428
1000192,P00025442,M,18-25,1,B,2,0,1,15223
1000192,P00127342,M,18-25,1,B,2,0,1,8108
1000192,P00153742,M,18-25,1,B,2,0,8,6003
1000192,P00117742,M,18-25,1,B,2,0,8,5849
1000192,P00143342,M,18-25,1,B,2,0,1,4004
1000192,P00277542,M,18-25,1,B,2,0,1,4135
1000192,P00324942,M,18-25,1,B,2,0,5,5354
1000193,P00092242,F,46-50,15,C,1,1,5,5311
1000193,P00085242,F,46-50,15,C,1,1,8,10018
1000193,P00119342,F,46-50,15,C,1,1,10,19149
1000193,P00150342,F,46-50,15,C,1,1,8,9862
1000193,P00115942,F,46-50,15,C,1,1,8,7922
1000193,P00355942,F,46-50,15,C,1,1,8,7880
1000193,P00013342,F,46-50,15,C,1,1,7,12662
1000193,P00089542,F,46-50,15,C,1,1,5,5447
1000193,P00107642,F,46-50,15,C,1,1,5,5362
1000194,P00085242,F,0-17,10,C,3,0,8,8104
1000194,P00322342,F,0-17,10,C,3,0,5,7160
1000195,P00031042,M,26-35,12,B,4+,1,8,9761
1000195,P00267142,M,26-35,12,B,4+,1,8,9985
1000195,P00021842,M,26-35,12,B,4+,1,5,8859
1000195,P00019142,M,26-35,12,B,4+,1,11,6090
1000195,P00182242,M,26-35,12,B,4+,1,1,15545
1000195,P00104542,M,26-35,12,B,4+,1,8,9865
1000195,P00143342,M,26-35,12,B,4+,1,1,4163
1000195,P00050342,M,26-35,12,B,4+,1,5,6916
1000195,P0099742,M,26-35,12,B,4+,1,3,8182
1000195,P00212342,M,26-35,12,B,4+,1,8,9992
1000195,P00277542,M,26-35,12,B,4+,1,1,11896
1000195,P00153642,M,26-35,12,B,4+,1,8,7784
1000195,P00244042,M,26-35,12,B,4+,1,1,11594
1000195,P00049442,M,26-35,12,B,4+,1,1,15310
1000195,P00068942,M,26-35,12,B,4+,1,5,5392
1000195,P00029842,M,26-35,12,B,4+,1,8,10004
1000195,P00226442,M,26-35,12,B,4+,1,11,1761
1000195,P00089242,M,26-35,12,B,4+,1,2,12890
1000195,P00037142,M,26-35,12,B,4+,1,1,19482
1000195,P00322742,M,26-35,12,B,4+,1,8,6199
1000195,P00168742,M,26-35,12,B,4+,1,1,11817
1000195,P00136442,M,26-35,12,B,4+,1,14,7670
1000195,P00324942,M,26-35,12,B,4+,1,5,6875
1000195,P00256642,M,26-35,12,B,4+,1,5,5401
1000195,P00158242,M,26-35,12,B,4+,1,6,20060
1000195,P00357942,M,26-35,12,B,4+,1,8,9862
1000195,P00003642,M,26-35,12,B,4+,1,8,7971
1000195,P00183142,M,26-35,12,B,4+,1,15,21224
1000195,P00241642,M,26-35,12,B,4+,1,1,12096
1000195,P00042842,M,26-35,12,B,4+,1,5,7178
1000195,P00330042,M,26-35,12,B,4+,1,5,6988
1000195,P00038342,M,26-35,12,B,4+,1,2,16477
1000195,P00270242,M,26-35,12,B,4+,1,8,7767
1000195,P00287542,M,26-35,12,B,4+,1,8,8120
1000195,P00279642,M,26-35,12,B,4+,1,7,16500
1000196,P00110542,F,36-45,9,C,4+,0,8,8072
1000196,P00034842,F,36-45,9,C,4+,0,5,7057
1000196,P00370242,F,36-45,9,C,4+,0,5,5411
1000196,P00059442,F,36-45,9,C,4+,0,6,19899
1000196,P00265242,F,36-45,9,C,4+,0,5,8767
1000197,P0099342,M,18-25,14,A,3,0,5,7041
1000198,P00046742,M,26-35,12,A,0,1,1,15165
1000198,P00021742,M,26-35,12,A,0,1,5,8568
1000198,P00250542,M,26-35,12,A,0,1,4,2738
1000198,P00351142,M,26-35,12,A,0,1,1,15695
1000198,P00313342,M,26-35,12,A,0,1,5,5344
1000198,P00316742,M,26-35,12,A,0,1,4,2863
1000198,P00282642,M,26-35,12,A,0,1,5,5347
1000198,P00190142,M,26-35,12,A,0,1,3,10585
1000198,P00196142,M,26-35,12,A,0,1,3,10680
1000198,P00187442,M,26-35,12,A,0,1,2,9823
1000198,P00128242,M,26-35,12,A,0,1,5,8767
1000198,P00303142,M,26-35,12,A,0,1,5,6909
1000198,P00025442,M,26-35,12,A,0,1,1,19296
1000198,P0097242,M,26-35,12,A,0,1,1,19659
1000198,P00274142,M,26-35,12,A,0,1,1,15883
1000198,P00277842,M,26-35,12,A,0,1,1,11692
1000198,P00184442,M,26-35,12,A,0,1,1,7839
1000198,P0095342,M,26-35,12,A,0,1,2,13096
1000198,P00071442,M,26-35,12,A,0,1,15,16854
1000199,P00118142,M,18-25,4,B,1,0,8,6134
1000199,P00130742,M,18-25,4,B,1,0,1,7706
1000199,P00048442,M,18-25,4,B,1,0,5,5211
1000199,P00182742,M,18-25,4,B,1,0,1,7924
1000199,P00128342,M,18-25,4,B,1,0,5,1941
1000199,P00114942,M,18-25,4,B,1,0,1,11840
1000199,P00102642,M,18-25,4,B,1,0,4,3466
1000199,P00144642,M,18-25,4,B,1,0,1,11988
1000199,P00153742,M,18-25,4,B,1,0,8,8121
1000199,P00021342,M,18-25,4,B,1,0,5,5365
1000199,P00226142,M,18-25,4,B,1,0,8,2229
1000199,P00164342,M,18-25,4,B,1,0,5,5388
1000199,P00041142,M,18-25,4,B,1,0,8,2141
1000199,P00303442,M,18-25,4,B,1,0,1,4161
1000199,P00222942,M,18-25,4,B,1,0,1,15682
1000199,P00041042,M,18-25,4,B,1,0,1,15793
1000200,P00240142,F,18-25,4,C,0,0,5,5208
1000201,P00051442,F,36-45,2,A,1,0,8,9891
1000201,P00126142,F,36-45,2,A,1,0,8,7845
1000201,P00171542,F,36-45,2,A,1,0,2,9687
1000201,P00059442,F,36-45,2,A,1,0,6,16604
1000201,P00177942,F,36-45,2,A,1,0,5,8743
1000202,P00117442,M,18-25,4,A,3,0,5,7013
1000202,P00220442,M,18-25,4,A,3,0,5,8796
1000202,P00227742,M,18-25,4,A,3,0,5,1943
1000202,P00354342,M,18-25,4,A,3,0,5,5268
1000202,P00223642,M,18-25,4,A,3,0,11,6005
1000202,P00179642,M,18-25,4,A,3,0,11,4421
1000202,P00059442,M,18-25,4,A,3,0,6,20556
1000202,P00163142,M,18-25,4,A,3,0,6,12270
1000202,P00093642,M,18-25,4,A,3,0,6,12039
1000202,P00307642,M,18-25,4,A,3,0,5,8595
1000202,P00277542,M,18-25,4,A,3,0,1,7784
1000202,P00111142,M,18-25,4,A,3,0,1,15180
1000202,P00321742,M,18-25,4,A,3,0,5,5471
1000202,P00303742,M,18-25,4,A,3,0,8,7765
1000202,P00022942,M,18-25,4,A,3,0,5,7140
1000202,P00145442,M,18-25,4,A,3,0,8,9979
1000202,P00272242,M,18-25,4,A,3,0,8,8051
1000202,P00075742,M,18-25,4,A,3,0,8,7928
1000202,P00224142,M,18-25,4,A,3,0,8,8010
1000202,P00027642,M,18-25,4,A,3,0,8,5823
1000202,P00265542,M,18-25,4,A,3,0,5,6882
1000202,P00041742,M,18-25,4,A,3,0,8,6071
1000202,P00046142,M,18-25,4,A,3,0,1,15416
1000202,P00127242,M,18-25,4,A,3,0,1,15548
1000202,P00244042,M,18-25,4,A,3,0,1,11897
1000202,P00053542,M,18-25,4,A,3,0,1,7623
1000202,P00240142,M,18-25,4,A,3,0,5,3491
1000202,P00212942,M,18-25,4,A,3,0,5,7065
1000202,P00227842,M,18-25,4,A,3,0,2,12900
1000202,P00137242,M,18-25,4,A,3,0,5,5384
1000202,P00207242,M,18-25,4,A,3,0,5,5264
1000202,P00328342,M,18-25,4,A,3,0,5,6966
1000202,P00055142,M,18-25,4,A,3,0,5,3469
1000203,P00297042,F,18-25,4,B,1,1,8,4104
1000203,P00289242,F,18-25,4,B,1,1,1,15703
1000203,P00223942,F,18-25,4,B,1,1,5,6887
1000204,P00370242,M,26-35,7,B,1,1,5,8781
1000204,P00230842,M,26-35,7,B,1,1,8,8021
1000204,P00193242,M,26-35,7,B,1,1,6,8230
1000204,P00326842,M,26-35,7,B,1,1,5,5270
1000204,P00042142,M,26-35,7,B,1,1,1,15718
1000204,P00050742,M,26-35,7,B,1,1,5,3603
1000204,P00144242,M,26-35,7,B,1,1,5,7064
1000204,P00266542,M,26-35,7,B,1,1,2,12957
1000204,P00352842,M,26-35,7,B,1,1,2,13242
1000204,P00242742,M,26-35,7,B,1,1,1,19647
1000204,P00117942,M,26-35,7,B,1,1,5,6913
1000204,P00258742,M,26-35,7,B,1,1,5,7016
1000204,P00282642,M,26-35,7,B,1,1,5,6992
1000204,P00003242,M,26-35,7,B,1,1,8,8016
1000204,P00015642,M,26-35,7,B,1,1,8,9964
1000204,P00120842,M,26-35,7,B,1,1,8,8023
1000205,P00112542,M,36-45,12,A,1,0,1,15735
1000205,P00304442,M,36-45,12,A,1,0,1,19026
1000205,P00114042,M,36-45,12,A,1,0,5,8616
1000205,P00357242,M,36-45,12,A,1,0,5,8811
1000205,P00118542,M,36-45,12,A,1,0,5,7010
1000205,P00319342,M,36-45,12,A,1,0,5,3442
1000205,P00118442,M,36-45,12,A,1,0,1,19626
1000205,P00313442,M,36-45,12,A,1,0,5,5256
1000205,P00031042,M,36-45,12,A,1,0,8,9935
1000206,P00285842,M,26-35,17,C,1,0,5,1961
1000206,P00161142,M,26-35,17,C,1,0,11,3195
1000208,P00010742,M,36-45,17,C,1,1,1,15372
1000208,P00200642,M,36-45,17,C,1,1,10,18781
1000208,P00213242,M,36-45,17,C,1,1,5,8851
1000208,P00173342,M,36-45,17,C,1,1,1,11843
1000208,P00343042,M,36-45,17,C,1,1,5,6975
1000208,P00326242,M,36-45,17,C,1,1,2,6447
1000209,P00196742,M,36-45,1,B,4+,0,8,7847
1000210,P00063342,F,0-17,10,C,0,0,1,3829
1000210,P00016542,F,0-17,10,C,0,0,1,19332
1000210,P00129342,F,0-17,10,C,0,0,1,7582
1000211,P00332242,M,46-50,17,C,1,1,1,19461
1000211,P00135742,M,46-50,17,C,1,1,6,3988
1000211,P00142142,M,46-50,17,C,1,1,1,15486
1000212,P00025542,M,26-35,16,C,3,0,8,3937
1000212,P00128742,M,26-35,16,C,3,0,1,15174
1000212,P00087442,M,26-35,16,C,3,0,5,7121
1000212,P00335242,M,26-35,16,C,3,0,5,5306
1000212,P00048742,M,26-35,16,C,3,0,5,7157
1000214,P00334242,M,18-25,20,C,1,0,1,11915
1000214,P00351142,M,18-25,20,C,1,0,1,11417
1000214,P00212742,M,18-25,20,C,1,0,5,6897
1000214,P00150542,M,18-25,20,C,1,0,5,6866
1000214,P00247042,M,18-25,20,C,1,0,5,3503
1000214,P00161242,M,18-25,20,C,1,0,1,7827
1000215,P00351342,M,36-45,14,C,1,1,1,15634
1000215,P00000142,M,36-45,14,C,1,1,3,10620
1000216,P00152742,M,46-50,13,B,1,0,5,8779
1000216,P00295942,M,46-50,13,B,1,0,2,6949
1000216,P00205442,M,46-50,13,B,1,0,5,7048
1000216,P00033342,M,46-50,13,B,1,0,5,5161
1000216,P00101242,M,46-50,13,B,1,0,5,3756
1000216,P00150542,M,46-50,13,B,1,0,5,6979
1000216,P00205242,M,46-50,13,B,1,0,5,8678
1000216,P00302042,M,46-50,13,B,1,0,5,5258
1000216,P00362442,M,46-50,13,B,1,0,5,7036
1000216,P00335242,M,46-50,13,B,1,0,5,8873
1000216,P00206642,M,46-50,13,B,1,0,5,6889
1000216,P00045342,M,46-50,13,B,1,0,1,15893
1000216,P00260142,M,46-50,13,B,1,0,5,6958
1000216,P00129342,M,46-50,13,B,1,0,1,15714
1000216,P00088542,M,46-50,13,B,1,0,5,7169
1000216,P00085542,M,46-50,13,B,1,0,5,7121
1000216,P00214742,M,46-50,13,B,1,0,5,5415
1000216,P00344842,M,46-50,13,B,1,0,5,5443
1000216,P00110942,M,46-50,13,B,1,0,1,19234
1000216,P00086442,M,46-50,13,B,1,0,8,9748
1000216,P00111042,M,46-50,13,B,1,0,15,17204
1000216,P00119642,M,46-50,13,B,1,0,1,15555
1000216,P00362542,M,46-50,13,B,1,0,8,8128
1000216,P00120042,M,46-50,13,B,1,0,1,15601
1000216,P00274042,M,46-50,13,B,1,0,1,11539
1000216,P00246942,M,46-50,13,B,1,0,17,10322
1000216,P00277642,M,46-50,13,B,1,0,2,3406
1000216,P00032842,M,46-50,13,B,1,0,8,4212
1000216,P00331642,M,46-50,13,B,1,0,12,396
1000216,P00297942,M,46-50,13,B,1,0,8,9786
1000216,P00102542,M,46-50,13,B,1,0,8,5926
1000216,P00191742,M,46-50,13,B,1,0,4,1400
1000216,P00303042,M,46-50,13,B,1,0,5,3657
1000216,P00281942,M,46-50,13,B,1,0,15,12953
1000216,P00295242,M,46-50,13,B,1,0,8,7764
1000216,P00150342,M,46-50,13,B,1,0,8,2000
1000216,P00289242,M,46-50,13,B,1,0,1,15490
1000217,P00334242,M,18-25,4,A,1,0,1,15222
1000218,P00295842,M,36-45,14,C,3,1,5,1796
1000218,P00178042,M,36-45,14,C,3,1,8,5892
1000218,P00366542,M,36-45,14,C,3,1,5,5406
1000219,P00351342,F,26-35,4,A,0,0,1,12108
1000219,P00361842,F,26-35,4,A,0,0,15,17189
1000220,P00366542,M,26-35,12,A,3,0,5,7056
1000220,P00334242,M,26-35,12,A,3,0,1,15828
1000220,P00184142,M,26-35,12,A,3,0,8,9760
1000221,P00326742,F,26-35,0,B,2,1,11,5957
1000222,P00114342,M,26-35,1,A,1,0,1,15204
1000222,P00249042,M,26-35,1,A,1,0,7,16626
1000222,P00265242,M,26-35,1,A,1,0,5,6944
1000223,P00145042,M,26-35,17,B,4+,0,1,15851
1000223,P00242742,M,26-35,17,B,4+,0,1,11978
1000223,P00136342,M,26-35,17,B,4+,0,4,2098
1000223,P00331942,M,26-35,17,B,4+,0,5,7069
1000223,P00102042,M,26-35,17,B,4+,0,5,6854
1000223,P00218842,M,26-35,17,B,4+,0,5,6970
1000223,P00057742,M,26-35,17,B,4+,0,2,6472
1000223,P00102942,M,26-35,17,B,4+,0,1,19303
1000223,P00058042,M,26-35,17,B,4+,0,8,10042
1000225,P00022642,M,26-35,7,A,0,0,5,5169
1000225,P00268442,M,26-35,7,A,0,0,8,10051
1000225,P00242742,M,26-35,7,A,0,0,1,4293
1000225,P00139942,M,26-35,7,A,0,0,5,5152
1000225,P00248142,M,26-35,7,A,0,0,5,5358
1000225,P00114642,M,26-35,7,A,0,0,5,6957
1000225,P00148642,M,26-35,7,A,0,0,6,19991
1000225,P00255742,M,26-35,7,A,0,0,3,8182
1000225,P00004742,M,26-35,7,A,0,0,6,19995
1000225,P00101942,M,26-35,7,A,0,0,8,9804
1000225,P00106942,M,26-35,7,A,0,0,8,8086
1000225,P00112542,M,26-35,7,A,0,0,1,15230
1000225,P00121342,M,26-35,7,A,0,0,1,15826
1000225,P00111842,M,26-35,7,A,0,0,8,7989
1000225,P00304142,M,26-35,7,A,0,0,5,5299
1000225,P00249842,M,26-35,7,A,0,0,8,7839
1000225,P00008542,M,26-35,7,A,0,0,2,6409
1000225,P00323442,M,26-35,7,A,0,0,5,3701
1000225,P00129442,M,26-35,7,A,0,0,5,6983
1000225,P00303742,M,26-35,7,A,0,0,8,7979
1000225,P00021042,M,26-35,7,A,0,0,8,6149
1000227,P00278642,M,36-45,20,B,0,0,5,7094
1000227,P00250842,M,36-45,20,B,0,0,8,7888
1000228,P00256642,M,26-35,15,A,1,0,5,3687
1000229,P00367042,M,18-25,10,C,1,0,8,8114
1000229,P00166242,M,18-25,10,C,1,0,8,10049
1000229,P00307342,M,18-25,10,C,1,0,8,6197
1000229,P00335542,M,18-25,10,C,1,0,8,5914
1000229,P00363742,M,18-25,10,C,1,0,5,3472
1000229,P00225042,M,18-25,10,C,1,0,8,8070
1000229,P00129542,M,18-25,10,C,1,0,8,7774
1000229,P00002642,M,18-25,10,C,1,0,8,7929
1000229,P00156742,M,18-25,10,C,1,0,5,5325
1000229,P00110742,M,18-25,10,C,1,0,1,19273
1000229,P00057642,M,18-25,10,C,1,0,1,4095
1000230,P00351342,M,46-50,1,C,1,0,1,15797
1000230,P00312742,M,46-50,1,C,1,0,15,16889
1000230,P00216342,M,46-50,1,C,1,0,3,11015
1000230,P00234542,M,46-50,1,C,1,0,5,6986
1000230,P00140742,M,46-50,1,C,1,0,1,15914
1000230,P00173842,M,46-50,1,C,1,0,1,19190
1000230,P00105142,M,46-50,1,C,1,0,1,19228
1000230,P00277642,M,46-50,1,C,1,0,2,13077
1000230,P00313542,M,46-50,1,C,1,0,5,8791
1000231,P00270942,M,26-35,3,A,1,0,1,11516
1000231,P00201342,M,26-35,3,A,1,0,1,19474
1000231,P00205942,M,26-35,3,A,1,0,5,8787
1000231,P00327342,M,26-35,3,A,1,0,16,20878
1000232,P00328142,M,26-35,20,A,1,1,8,4253
1000232,P00089142,M,26-35,20,A,1,1,5,7131
1000232,P00216342,M,26-35,20,A,1,1,3,10901
1000232,P00127942,M,26-35,20,A,1,1,1,11970
1000233,P00194542,F,46-50,20,C,2,1,8,9905
1000233,P0096442,F,46-50,20,C,2,1,4,3466
1000234,P00288542,M,36-45,7,C,2,0,8,7933
1000234,P00024742,M,36-45,7,C,2,0,8,8036
1000235,P00053642,M,26-35,0,B,0,0,7,20273
1000235,P00173342,M,26-35,0,B,0,0,1,19648
1000235,P00280742,M,26-35,0,B,0,0,6,19976
1000235,P00101842,M,26-35,0,B,0,0,6,20261
1000235,P00138542,M,26-35,0,B,0,0,5,8685
1000235,P00011342,M,26-35,0,B,0,0,6,16605
1000235,P00002942,M,26-35,0,B,0,0,2,12992
1000235,P00116142,M,26-35,0,B,0,0,10,23826
1000235,P00024142,M,26-35,0,B,0,0,8,9719
1000235,P00258442,M,26-35,0,B,0,0,5,8873
1000235,P00246342,M,26-35,0,B,0,0,11,7537
1000235,P00331342,M,26-35,0,B,0,0,8,8073
1000235,P00360742,M,26-35,0,B,0,0,5,8843
1000235,P00120442,M,26-35,0,B,0,0,8,7860
1000235,P00289342,M,26-35,0,B,0,0,5,6873
1000235,P00150542,M,26-35,0,B,0,0,5,6997
1000235,P00196042,M,26-35,0,B,0,0,4,2811
1000235,P00276142,M,26-35,0,B,0,0,12,1386
1000235,P00176942,M,26-35,0,B,0,0,5,7119
1000236,P00112142,M,26-35,5,B,2,0,1,19133
1000236,P00044442,M,26-35,5,B,2,0,1,15860
1000237,P00102342,M,26-35,6,C,1,1,8,2105
1000237,P00255842,M,26-35,6,C,1,1,16,20742
1000237,P00338442,M,26-35,6,C,1,1,1,19619
1000237,P00145042,M,26-35,6,C,1,1,1,15916
1000237,P00117942,M,26-35,6,C,1,1,5,8759
1000237,P00139942,M,26-35,6,C,1,1,5,5320
1000237,P00045342,M,26-35,6,C,1,1,1,11661
1000237,P00145842,M,26-35,6,C,1,1,4,1460
1000238,P00216542,F,51-55,7,B,0,0,8,9929
1000238,P00350042,F,51-55,7,B,0,0,6,12084
1000238,P00355942,F,51-55,7,B,0,0,8,9933
1000238,P00295542,F,51-55,7,B,0,0,8,7973
1000238,P00114342,F,51-55,7,B,0,0,1,15524
1000238,P00118142,F,51-55,7,B,0,0,8,7842
1000238,P00091142,F,51-55,7,B,0,0,8,7765
1000238,P00026542,F,51-55,7,B,0,0,8,6041
1000238,P00242042,F,51-55,7,B,0,0,8,7822
1000238,P00205442,F,51-55,7,B,0,0,5,7156
1000238,P00184342,F,51-55,7,B,0,0,8,8039
1000238,P00049542,F,51-55,7,B,0,0,8,7867
1000238,P00155642,F,51-55,7,B,0,0,8,9871
1000238,P00347342,F,51-55,7,B,0,0,8,5953
1000239,P00112442,M,18-25,19,A,1,0,6,20072
1000239,P00106742,M,18-25,19,A,1,0,3,10967
